scenario,Cohens_k_lb,Cohens_k_med,Cohens_k_ub,num_datapoints,Model,Readout Train Data,Readout Type,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed,ModelID,Model Kind,Visual encoder architecture,Dynamics model architecture,ObjectCentric,Supervised,SelfSupervisedLossSelfSupervisedLoss,Encoder Training Dataset Type,Dynamics Training Dataset Type,Readout Train Data Type
rollingsliding,-0.07087097738889242,0.05865522174535043,0.17559223575460417,96,CSWM,rollingsliding,C,CSWM encoder,CSWM dynamics,,,,Contrastive,no_rollingsliding,0.0,Contrastive,no_rollingsliding,0,CSWM_CSWM encoder_0.0_Contrastive_no_rollingsliding_Contrastive_0_no_rollingsliding_readout_C_rollingsliding_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_all_but_this_Contrastive_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
rollingsliding,0.03537209928929122,0.19527996298010186,0.28151377442162073,96,CSWM,rollingsliding,A,CSWM encoder,CSWM dynamics,,,,Contrastive,rollingsliding,0.0,Contrastive,rollingsliding,0,CSWM_CSWM encoder_0.0_Contrastive_rollingsliding_Contrastive_0_rollingsliding_readout_A_rollingsliding_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_same_Contrastive_0_same,Neither,Neither,True,False,NA,same,same,same
rollingsliding,0.027794912405722322,0.18633240515198757,0.2859195265557235,96,CSWM,rollingsliding,B,CSWM encoder,CSWM dynamics,,,,Contrastive,rollingsliding,0.0,Contrastive,rollingsliding,0,CSWM_CSWM encoder_0.0_Contrastive_rollingsliding_Contrastive_0_rollingsliding_readout_B_rollingsliding_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_same_Contrastive_0_same,Neither,Neither,True,False,NA,same,same,same
rollingsliding,-0.011421205156521369,0.10993071593533488,0.21562291657616853,96,CSWM,rollingsliding,C,CSWM encoder,CSWM dynamics,,,,Contrastive,rollingsliding,0.0,Contrastive,rollingsliding,0,CSWM_CSWM encoder_0.0_Contrastive_rollingsliding_Contrastive_0_rollingsliding_readout_C_rollingsliding_CSWM_results.csv,CSWM_CSWM encoder_0.0_Contrastive_same_Contrastive_0_same,Neither,Neither,True,False,NA,same,same,same
rollingsliding,0.1590663013254866,0.28227119083232244,0.38633263166879805,96,DEITFrozenLSTM,rollingsliding,A,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_all_readout_A_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,all,same
rollingsliding,-0.013297872340425482,0.12765957446808507,0.2473404255319149,96,DEITFrozenLSTM,rollingsliding,B,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_all_readout_B_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,all,same
rollingsliding,0.010731791817461742,0.14855002604989276,0.2711468950199032,96,DEITFrozenLSTM,rollingsliding,C,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_all_readout_C_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,all,same
rollingsliding,0.1590663013254866,0.28227119083232244,0.38633263166879805,96,DEITFrozenLSTM,rollingsliding,A,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_rollingsliding,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_no_rollingsliding_readout_A_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,all_but_this,same
rollingsliding,0.010731791817461742,0.14855002604989276,0.2711468950199032,96,DEITFrozenLSTM,rollingsliding,B,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_rollingsliding,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_no_rollingsliding_readout_B_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,all_but_this,same
rollingsliding,0.010731791817461742,0.14855002604989276,0.2711468950199032,96,DEITFrozenLSTM,rollingsliding,C,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,no_rollingsliding,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_no_rollingsliding_readout_C_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,all_but_this,same
rollingsliding,0.1590663013254866,0.28227119083232244,0.38633263166879805,96,DEITFrozenLSTM,rollingsliding,A,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,rollingsliding,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_rollingsliding_readout_A_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,same,same
rollingsliding,-0.013297872340425482,0.12765957446808507,0.2473404255319149,96,DEITFrozenLSTM,rollingsliding,B,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,rollingsliding,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_rollingsliding_readout_B_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,same,same
rollingsliding,0.010731791817461742,0.14855002604989276,0.2711468950199032,96,DEITFrozenLSTM,rollingsliding,C,DEIT,LSTM,ImageNet classification,ImageNet,,,,,L2 on latent,rollingsliding,0,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_rollingsliding_readout_C_rollingsliding_DEITFrozenLSTM_results.csv,DEITFrozenLSTM_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,LSTM,,,NA,,same,same
rollingsliding,0.1590663013254866,0.28227119083232244,0.38633263166879805,96,DEITFrozenMLP,rollingsliding,A,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_all_readout_A_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,all,same
rollingsliding,0.058388002812150036,0.18802090466024896,0.3091314031180401,96,DEITFrozenMLP,rollingsliding,B,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_all_readout_B_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,all,same
rollingsliding,0.010731791817461742,0.14855002604989276,0.2711468950199032,96,DEITFrozenMLP,rollingsliding,C,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_all_readout_C_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,all,same
rollingsliding,0.1590663013254866,0.28227119083232244,0.38633263166879805,96,DEITFrozenMLP,rollingsliding,A,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,no_rollingsliding,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_no_rollingsliding_readout_A_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,all_but_this,same
rollingsliding,0.049645296404289746,0.18785999113867968,0.292448239671787,96,DEITFrozenMLP,rollingsliding,B,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,no_rollingsliding,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_no_rollingsliding_readout_B_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,all_but_this,same
rollingsliding,0.010731791817461742,0.14855002604989276,0.2711468950199032,96,DEITFrozenMLP,rollingsliding,C,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,no_rollingsliding,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_no_rollingsliding_readout_C_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,all_but_this,same
rollingsliding,0.1590663013254866,0.28227119083232244,0.38633263166879805,96,DEITFrozenMLP,rollingsliding,A,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,rollingsliding,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_rollingsliding_readout_A_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,same,same
rollingsliding,0.026123164717986147,0.15883601546358006,0.28437080161218087,96,DEITFrozenMLP,rollingsliding,B,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,rollingsliding,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_rollingsliding_readout_B_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,same,same
rollingsliding,0.010731791817461742,0.14855002604989276,0.2711468950199032,96,DEITFrozenMLP,rollingsliding,C,DEIT,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,rollingsliding,0,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_rollingsliding_readout_C_rollingsliding_DEITFrozenMLP_results.csv,DEITFrozenMLP_DEIT_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,,NA,,same,same
rollingsliding,-0.060067335342983114,0.05566423236465001,0.157495650398997,96,OP3,rollingsliding,A,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,all,0.0,Image Reconstruction,all,0,OP3_OP3 encoder_0.0_Image Reconstruction_all_Image Reconstruction_0_all_readout_A_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_all_Image Reconstruction_0_same,Neither,Neither,True,False,NA,all,all,same
rollingsliding,-0.0426956885726244,0.04327095164091027,0.14073179274853376,96,OP3,rollingsliding,B,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,all,0.0,Image Reconstruction,all,0,OP3_OP3 encoder_0.0_Image Reconstruction_all_Image Reconstruction_0_all_readout_B_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_all_Image Reconstruction_0_same,Neither,Neither,True,False,NA,all,all,same
rollingsliding,-0.11292660775672952,0.005531155152071476,0.10672967535092749,96,OP3,rollingsliding,C,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,all,0.0,Image Reconstruction,all,0,OP3_OP3 encoder_0.0_Image Reconstruction_all_Image Reconstruction_0_all_readout_C_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_all_Image Reconstruction_0_same,Neither,Neither,True,False,NA,all,all,same
rollingsliding,-0.08515313736724994,-0.003104384943732885,0.07561059586877496,96,OP3,rollingsliding,A,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,no_rollingsliding,0.0,Image Reconstruction,no_rollingsliding,0,OP3_OP3 encoder_0.0_Image Reconstruction_no_rollingsliding_Image Reconstruction_0_no_rollingsliding_readout_A_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_all_but_this_Image Reconstruction_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
rollingsliding,-0.06634697393558953,0.01007007087628864,0.08758499670980485,96,OP3,rollingsliding,B,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,no_rollingsliding,0.0,Image Reconstruction,no_rollingsliding,0,OP3_OP3 encoder_0.0_Image Reconstruction_no_rollingsliding_Image Reconstruction_0_no_rollingsliding_readout_B_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_all_but_this_Image Reconstruction_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
rollingsliding,-0.04665097372313359,0.05193268093723863,0.14095298906536835,96,OP3,rollingsliding,C,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,no_rollingsliding,0.0,Image Reconstruction,no_rollingsliding,0,OP3_OP3 encoder_0.0_Image Reconstruction_no_rollingsliding_Image Reconstruction_0_no_rollingsliding_readout_C_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_all_but_this_Image Reconstruction_0_same,Neither,Neither,True,False,NA,all_but_this,all_but_this,same
rollingsliding,-0.02038481167438702,0.09654871122761044,0.20077830210422123,96,OP3,rollingsliding,A,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,rollingsliding,0.0,Image Reconstruction,rollingsliding,0,OP3_OP3 encoder_0.0_Image Reconstruction_rollingsliding_Image Reconstruction_0_rollingsliding_readout_A_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_same_Image Reconstruction_0_same,Neither,Neither,True,False,NA,same,same,same
rollingsliding,-0.07405572100049557,0.003604707981663069,0.09518278983426337,96,OP3,rollingsliding,B,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,rollingsliding,0.0,Image Reconstruction,rollingsliding,0,OP3_OP3 encoder_0.0_Image Reconstruction_rollingsliding_Image Reconstruction_0_rollingsliding_readout_B_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_same_Image Reconstruction_0_same,Neither,Neither,True,False,NA,same,same,same
rollingsliding,-0.07103114302556329,0.061564059900166335,0.17260626878488627,96,OP3,rollingsliding,C,OP3 encoder,OP3 dynamics,,,,Image Reconstruction,rollingsliding,0.0,Image Reconstruction,rollingsliding,0,OP3_OP3 encoder_0.0_Image Reconstruction_rollingsliding_Image Reconstruction_0_rollingsliding_readout_C_rollingsliding_OP3_results.csv,OP3_OP3 encoder_0.0_Image Reconstruction_same_Image Reconstruction_0_same,Neither,Neither,True,False,NA,same,same,same
towers,0.2562268486966141,0.4051104604737822,0.5141930371842216,85,VGGFrozenMLP,towers,A,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_all_readout_A_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,all,same
towers,0.1475350754164773,0.2580228697897454,0.34826639756463634,85,VGGFrozenMLP,towers,B,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_all_readout_B_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,all,same
towers,0.17421687621166432,0.2782561894510226,0.3719044308697573,85,VGGFrozenMLP,towers,C,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,all,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_all_readout_C_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,all,same
towers,0.2327586383274965,0.3728843915107012,0.4729150617817784,85,VGGFrozenMLP,towers,A,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,towers,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_towers_readout_A_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,same,same
towers,0.06330949136178703,0.1788779474207246,0.2933986255769473,85,VGGFrozenMLP,towers,B,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,towers,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_towers_readout_B_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,same,same
towers,0.0755494453546784,0.20135787028765406,0.30596348751021973,85,VGGFrozenMLP,towers,C,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,towers,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_towers_readout_C_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,same,same
towers,0.2513954617165064,0.375023832221163,0.4792439993274338,85,VGGFrozenMLP,towers,A,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,no_towers,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_no_towers_readout_A_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,all_but_this,same
towers,0.1899317413304617,0.298013856812933,0.39426418972885413,85,VGGFrozenMLP,towers,B,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,no_towers,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_no_towers_readout_B_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,all_but_this,same
towers,0.21084070583099562,0.317045749373,0.41666207071007894,85,VGGFrozenMLP,towers,C,VGG,MLP,ImageNet classification,ImageNet,,,,,L2 on latent,no_towers,0,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_no_towers_readout_C_towers_VGGFrozenMLP_results.csv,VGGFrozenMLP_VGG_nan_nan_nan_L2 on latent_0_same,Transformer,MLP,,False,NA,,all_but_this,same
towers,-0.07402429271268814,0.016290834262196907,0.08293385040496082,85,RPIN,towers,A,R-CNN,Interaction Network,,,,L2 on 2D position,all,0.0,L2 on 2D position,all,0,RPIN_R-CNN_0.0_L2 on 2D position_all_L2 on 2D position_0_all_readout_A_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_L2 on 2D position_0_same,Neither,Neither,,True,NA,all,all,same
towers,-0.08706820818279298,-0.03512911259667062,0.032351660315732216,85,RPIN,towers,B,R-CNN,Interaction Network,,,,L2 on 2D position,all,0.0,L2 on 2D position,all,0,RPIN_R-CNN_0.0_L2 on 2D position_all_L2 on 2D position_0_all_readout_B_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_L2 on 2D position_0_same,Neither,Neither,,True,NA,all,all,same
towers,-0.017921628070903386,0.03475578406169666,0.1064594752108785,85,RPIN,towers,C,R-CNN,Interaction Network,,,,L2 on 2D position,all,0.0,L2 on 2D position,all,0,RPIN_R-CNN_0.0_L2 on 2D position_all_L2 on 2D position_0_all_readout_C_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_L2 on 2D position_0_same,Neither,Neither,,True,NA,all,all,same
towers,-0.017921628070903386,0.03475578406169666,0.1064594752108785,85,RPIN,towers,D,R-CNN,Interaction Network,,,,L2 on 2D position,all,0.0,L2 on 2D position,all,0,RPIN_R-CNN_0.0_L2 on 2D position_all_L2 on 2D position_0_all_readout_D_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_L2 on 2D position_0_same,Neither,Neither,,True,NA,all,all,same
towers,0.32051361284380314,0.45311066250688203,0.5444135759084842,85,RPIN,towers,A,R-CNN,Interaction Network,,,,L2 on 2D position,towers,0.0,L2 on 2D position,towers,0,RPIN_R-CNN_0.0_L2 on 2D position_towers_L2 on 2D position_0_towers_readout_A_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_same_L2 on 2D position_0_same,Neither,Neither,,True,NA,same,same,same
towers,0.17153703751499877,0.26532700716345703,0.37160429607685863,85,RPIN,towers,B,R-CNN,Interaction Network,,,,L2 on 2D position,towers,0.0,L2 on 2D position,towers,0,RPIN_R-CNN_0.0_L2 on 2D position_towers_L2 on 2D position_0_towers_readout_B_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_same_L2 on 2D position_0_same,Neither,Neither,,True,NA,same,same,same
towers,0.12391959341973029,0.23603735579564178,0.32972482972789874,85,RPIN,towers,C,R-CNN,Interaction Network,,,,L2 on 2D position,towers,0.0,L2 on 2D position,towers,0,RPIN_R-CNN_0.0_L2 on 2D position_towers_L2 on 2D position_0_towers_readout_C_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_same_L2 on 2D position_0_same,Neither,Neither,,True,NA,same,same,same
towers,0.12391959341973029,0.23603735579564178,0.32972482972789874,85,RPIN,towers,D,R-CNN,Interaction Network,,,,L2 on 2D position,towers,0.0,L2 on 2D position,towers,0,RPIN_R-CNN_0.0_L2 on 2D position_towers_L2 on 2D position_0_towers_readout_D_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_same_L2 on 2D position_0_same,Neither,Neither,,True,NA,same,same,same
towers,0.2843730329760506,0.4377358490566038,0.5458832936404189,85,RPIN,towers,A,R-CNN,Interaction Network,,,,L2 on 2D position,no_towers,0.0,L2 on 2D position,no_towers,0,RPIN_R-CNN_0.0_L2 on 2D position_no_towers_L2 on 2D position_0_no_towers_readout_A_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_but_this_L2 on 2D position_0_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
towers,0.1722492954421109,0.26328800988875156,0.3578732640813302,85,RPIN,towers,B,R-CNN,Interaction Network,,,,L2 on 2D position,no_towers,0.0,L2 on 2D position,no_towers,0,RPIN_R-CNN_0.0_L2 on 2D position_no_towers_L2 on 2D position_0_no_towers_readout_B_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_but_this_L2 on 2D position_0_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
towers,0.03054771048162059,0.16503976861894443,0.24135316086277953,85,RPIN,towers,C,R-CNN,Interaction Network,,,,L2 on 2D position,no_towers,0.0,L2 on 2D position,no_towers,0,RPIN_R-CNN_0.0_L2 on 2D position_no_towers_L2 on 2D position_0_no_towers_readout_C_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_but_this_L2 on 2D position_0_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
towers,0.03054771048162059,0.16503976861894443,0.24135316086277953,85,RPIN,towers,D,R-CNN,Interaction Network,,,,L2 on 2D position,no_towers,0.0,L2 on 2D position,no_towers,0,RPIN_R-CNN_0.0_L2 on 2D position_no_towers_L2 on 2D position_0_no_towers_readout_D_towers_per_example_rpin.csv,RPIN_R-CNN_0.0_L2 on 2D position_all_but_this_L2 on 2D position_0_same,Neither,Neither,,True,NA,all_but_this,all_but_this,same
towers,0.14501168863368277,0.23781488273332685,0.3394895209198438,85,RPIN,towers,A,R-CNN,Interaction Network,,,,L2 on 2D position,all,1.0,L2 on 2D position,all,1,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_all_readout_A_towers_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_same,Neither,Neither,,True,NA,all,all,same
towers,0.01861632464821086,0.11612439331296076,0.2616055130457259,85,RPIN,towers,B,R-CNN,Interaction Network,,,,L2 on 2D position,all,1.0,L2 on 2D position,all,1,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_all_readout_B_towers_per_example_rpin_seed_1_2.csv,RPIN_R-CNN_1.0_L2 on 2D position_all_L2 on 2D position_1_same,Neither,Neither,,True,NA,all,all,same
